पत्रमा अधिकारीको न्यायप्राप्तीको लडाईं अब सरकारले गर्ने उल्लेख छ।,1
पत्रमा स्वदेश र विदेशमा रहेका अपराधीलाई पक्राउ गरेर कानुनअनुसार कारबाही गर्ने परिवारको औषधोउपचार र खानेबस्ने व्यवस्था गर्ने उल्लेख छ।,0
२०६१ सालमा गंगामायाका छोरा कृष्णप्रसादलाई तत्कालिन विद्रोही माओवादीले हत्या गरेका थिए।,-1
हत्यारालाई कारबाहीको माग गर्दै गंगामाया पति नन्दप्रसादसहित अनसनमा बसेकी थिइन्।,0
अनसनमा बसेकैबेला नन्दप्रसादको गत असोज ६ गते वीर अस्पतालमा निधन भएको थियो।,-1
क्यान उपाध्यक्ष दीपक कोइरालाले सरकारको निर्णयले सबै संघहरु आतंकित बनेको बताए।,-1
राखेप सदस्य सचिवलाई हटाउन नसकेपछि त्यसको प्रतिशोध स्वरुप मन्त्रीले क्यानमाथि कारवाही गर्नु भएको हो उनले आक्रोश ब्यक्त गरे।,-1
युवा तथा खेलकुद मन्त्रालयको सिफारिसमा मन्त्रीपरिषदले विहीबार क्यानको वर्तमान कार्यसमिति विघटन गरेर विनयराज पाण्डेको अध्यक्षतामा तीन सदस्यीय तदर्थ समिति गठन गरेको थियो।,0
गैरकानुनी रूपमा सुन ओसारपसार गरेको आरोपमा पक्राउ परेका भारतीय नागरिक अभिषेक सरकारका आफन्तलाई उनीहरूले रकम दिए छुटाइदिने प्रलोभन दिएको उजुरी परेको थियो।,-1
धुम्बाराहीस्थित मुनलाइट पार्टी प्यालेसबाट शुक्रबार साँझ उनीहरू पक्राउ परेका हुन्।,0
नाममा सम्बन्धित प्रदेश सभालाई दिने गरी ६ या ७ प्रदेशमा सहमति गर्न सकिने ओली र पौडेलले बताएका थिए।,1
ओली र पौडेलबीच दाहालसँग भएको छुट्टाछुट्टै छलफलमा भएका कुराकानी संयुक्त बैठकमा राखिएको छैन।,0
औपचारिकभन्दा कांग्रेस र एमाओवादी एमाले र एमाओवादीका नेताहरूबीच अनौपचारिक वान टु वान कुराकानी बढी भएको थियो।,0
औपचारिक छलफलमा भने सैद्धान्तिक कुराकानी मात्र भए।,0
कांग्रेस उपसभापति रामचन्द्र पौडेलले छलफल सकारात्मक दिशामा अघि बढे पनि निष्कर्ष निस्कने अवस्थामा पुगिनसकेको बताए।,1
विश्वमा चलेका मान्यताभन्दा नयाँनयाँ रंगीविरंगी मान्यता ल्याउन खोजेर मुलुकको प्रगति रोक्नेतिर नलागौं विकास र निकास निस्कने गरी सहमति जुटाउँ भन्ने दिशाबाट हामीहरूले -कांग्रेस र एमाले कुराकानी गरेका छांै पौडेलले भने जातीय नाम दिने र धान्न नसक्ने गरी धेरै प्रदेश खडा गर्ने कामले मुलुकलाई अधोगतितिर लैजान्छ।,1
उनले कांग्रेस र एमालेबाट ५ या ६ प्रदेशभन्दा बढी बनाउन नहुने र तिनको नाम साझा पहिचानयुक्त हुनुपर्ने दृष्टिकोण नै बैठकमा राखेको बताए।,0
